retailerId|mobile|masterAppOrderId|appOrderId|transactionAmount|orderDate|orderStatus|paymentMode|paymentMethod|paymentDesc|gstId
--|50|ohzptbofxd|kyjityseb|55.16274|2023-02-18|Delivered|thhwh|Credit|--|--
--|13|qbvgvdaf|lnwsjotdyolo|40.860035|2023-07-27|Delivered|eomydiptohxkl|UPL|--|--
--|16|jybcitaklzd|irhgoqymzufa|45.881313|2023-06-28|Delivered|lgrshcouwcbk|Credit|--|--
--|42|sdqjcbfqxp|ojwqfueq|87.25672|2023-06-20|Delivered|apbmzr|{classsize=0.20|--|--
--|83|webrdb|ipmtmvia|63.702312|2023-03-22|Delivered|qokrvkymgq|UPL|--|--
--|41|kqzermkfclj|jyndysmdgexqvk|12.488931|2023-08-01|Delivered|ietmkkvebpcrn|UPL|--|--
--|30|ptawdbfkfii|lgichpary|72.729004|2023-07-20|Delivered|vfvlrvaxgakmwq|Credit|--|--
--|77|aqcccbwbwl|agzjpftszdkuoh|27.618532|2023-07-01|Delivered|jpzxwhnxrldsry|Credit|--|--
--|91|lskfqh|xnebmit|74.83164|2023-06-28|Delivered|ymgwcxfahbepk|{classsize=0.20|--|--
--|0|kzzsjppb|mlxomuxqkf|79.05022|2023-07-06|Delivered|iwygtb|Credit|--|--
--|35|hihhcaleze|jhvsgkfoeuugl|93.521355|2023-01-27|Delivered|eavsorh|{classsize=0.20|--|--
--|62|olixhrqxtwceo|bgijcskbkme|98.570496|2023-07-06|Delivered|hwzjov|Credit|--|--
--|87|ajvhndvzs|trfguputtbbxf|94.15819|2023-03-21|Delivered|gsvwp|{classsize=0.20|--|--
--|93|zpbulyex|ifjansd|0.8537409|2023-02-10|Delivered|rshyta|UPL|--|--
--|74|jnebzgavoz|seoqfbkovi|69.009026|2023-04-19|Delivered|fdiqv|UPL|--|--
--|86|bccsdvpsua|xyqlgorxwvil|69.450905|2023-07-17|Delivered|bvcncgerj|{classsize=0.20|--|--
--|5|bnczhsr|gndqebsjjn|40.671013|2023-05-13|Delivered|uzzovxnwrnb|UPL|--|--
--|78|aeemm|uuyecksa|97.27653|2023-06-22|Delivered|lswhmcjphvvv|UPL|--|--
--|61|ejcincyvziug|wdqap|62.37606|2023-03-12|Delivered|axikgeaun|{classsize=0.20|--|--
--|11|ogbmglmgacbk|vorgkwbskodin|72.609634|2023-07-04|Delivered|rzskdzyixy|UPL|--|--
--|22|dfmuipfvrilv|yggnqdwguim|18.692076|2023-04-24|Delivered|ugcoyuviv|Credit|--|--
--|31|vegihpd|nfodubhilxfa|26.624226|2023-02-23|Delivered|nngkb|{classsize=0.20|--|--
--|18|qetwtcanlkwuvn|numlbggeifrw|55.136555|2023-05-19|Delivered|wxjxl|{classsize=0.20|--|--
--|49|fzzjg|litvgpnifr|83.46488|2023-07-10|Delivered|etikqopbwirjto|{classsize=0.20|--|--
--|5|wekldk|aubugxcsbtu|90.21815|2023-07-26|Delivered|dcyoausxsglcmv|{classsize=0.20|--|--
--|25|bvmrynzjf|tjeetxxvsjqxzj|78.883194|2023-04-28|Delivered|lrkcwgylqnji|Credit|--|--
--|63|lewrsakoqvb|wwrolrfpkwa|88.42185|2023-05-16|Delivered|kvqxt|{classsize=0.20|--|--
--|53|mmoshmxjbuaklp|fmibzl|38.45059|2023-01-23|Delivered|tucees|{classsize=0.20|--|--
--|84|awcwdkaodbqguz|bocqxkumwmqcuc|97.653366|2023-06-12|Delivered|ttowgblgpfrfk|UPL|--|--
--|73|outpnbmmpdz|jkvhxejrtb|31.363197|2023-04-13|Delivered|zgwtpb|Credit|--|--
--|79|ndobk|gibph|79.6584|2023-03-22|Delivered|xizpyknn|Credit|--|--
--|37|tehctffty|efzzolkgziube|40.854412|2023-07-11|Delivered|txdmizshwj|Credit|--|--
--|62|yclcooirs|gxtzn|86.93237|2023-07-20|Delivered|tjhzuxoecc|{classsize=0.20|--|--
--|52|nwyfsthpjkvty|qrvqtxamxtqroq|17.230715|2023-04-25|Delivered|ttgazwpdwrtlo|UPL|--|--
--|95|sbnpxxmpatpvka|tsoynmwaie|64.63626|2023-07-04|Delivered|saepsugwgjvs|{classsize=0.20|--|--
--|30|euhstnoin|ffgoh|4.546405|2023-03-12|Delivered|nueol|{classsize=0.20|--|--
--|48|awlxdcmpdarun|ndyrbdae|81.03415|2023-02-14|Delivered|nffoyxca|Credit|--|--
--|82|ngvsijmymhitce|mmsqvtdikm|56.932915|2023-05-26|Delivered|fyadwdbqlptgzi|{classsize=0.20|--|--
--|13|ccrzzr|xpgetbjvkase|14.968181|2023-04-07|Delivered|nnpfggb|Credit|--|--
--|57|fzxdmunpywvv|rigxy|85.59824|2023-01-05|Delivered|bwvrfifhynrbre|UPL|--|--
--|39|ujrar|srwgtqatyna|53.886414|2023-07-05|Delivered|hznfbfur|{classsize=0.20|--|--
--|38|uyebgpogjvtsbn|nzsvqcgynavk|2.5122206|2023-04-24|Delivered|qgfcmwerprqy|UPL|--|--
--|54|fhulvnnmchjh|nsmukidjvdiz|80.93935|2023-04-15|Delivered|aglgdzozytbr|{classsize=0.20|--|--
--|81|kkraeofp|hzvhhbum|51.79314|2023-05-17|Delivered|shfng|{classsize=0.20|--|--
--|28|vldybdhbrzb|cbiptlvg|54.660656|2023-07-15|Delivered|nkfxldpgpwozjh|Credit|--|--
--|5|ezylcgjcvf|bgetqrmzsarpq|44.8115|2023-08-04|Delivered|dqnetnwtas|Credit|--|--
--|67|lehxpi|ouwceyxtaunlqp|9.747743|2023-05-29|Delivered|adjxyvcjajaqy|{classsize=0.20|--|--
--|40|uhsscyled|htokgtbi|40.026344|2023-08-01|Delivered|jtriuoox|Credit|--|--
--|2|gptjjzagqr|exsqbri|32.45783|2023-05-11|Delivered|ycoccfbjunkds|{classsize=0.20|--|--
--|40|ubpsba|pnnzknl|33.56992|2023-07-14|Delivered|pfbzpvhl|{classsize=0.20|--|--
--|33|eihkxk|tyfktllespezk|89.13511|2023-04-17|Delivered|dibmrqzxjo|{classsize=0.20|--|--
--|72|cwaoqek|wnlporswnvnwxa|51.59627|2023-05-11|Delivered|kfmhsnriqwqof|{classsize=0.20|--|--
--|30|nfytuorlmbw|iuhicc|11.384626|2023-06-21|Delivered|vshsnxc|UPL|--|--
--|23|rkkckzjlvtjv|ygrzbikxdtzy|60.40935|2023-04-05|Delivered|rvbhr|Credit|--|--
--|58|xcrsfc|hgbmoeyvl|66.40856|2023-04-25|Delivered|zyvojva|{classsize=0.20|--|--
--|24|yddrp|uxvqucew|35.38629|2023-04-27|Delivered|ednazs|UPL|--|--
--|83|kiicemaezjve|mhcukzbfgly|66.02041|2023-02-15|Delivered|izhwzpjwjebc|{classsize=0.20|--|--
--|43|lefhfleegmno|kreudvfoylwze|54.711487|2023-01-18|Delivered|jrnpfkb|{classsize=0.20|--|--
--|41|nlbxdxflblbcjz|uwlyke|92.85284|2023-06-07|Delivered|tjgfhveylcf|UPL|--|--
--|9|bgqlnpbvext|cjecgksh|8.937086|2023-06-19|Delivered|cfxncy|Credit|--|--
--|74|aaazrhvnscyl|dkqroynngmkyi|47.274742|2023-04-30|Delivered|uqitx|UPL|--|--
--|91|gjsekebcfl|vmddxnhf|42.385517|2023-03-11|Delivered|srtmiiaeik|UPL|--|--
--|24|quoclyihgmxahv|zjekjfpxaoo|43.533142|2023-03-25|Delivered|pcjwfgavqvh|UPL|--|--
--|65|gyitepn|cexszfy|67.40969|2023-04-27|Delivered|dfevgxrovm|{classsize=0.20|--|--
--|59|rwnexpbncvs|cbbudekdiuyr|8.635578|2023-02-15|Delivered|eordgbwleyky|UPL|--|--
--|57|pycsjtbwpppzmd|risut|17.526472|2023-04-18|Delivered|glrzgb|{classsize=0.20|--|--
--|95|ioozcthz|peizjfgdho|62.48861|2023-02-26|Delivered|pmugbappuwjjdu|Credit|--|--
--|72|zvhvpnfuzzjql|apzovepmtnqow|30.439106|2023-07-10|Delivered|hunony|UPL|--|--
--|25|udodkcqyq|drnhajiaxarvkv|82.80803|2023-02-26|Delivered|zvmird|Credit|--|--
--|88|qhzgretjb|smtncalitio|76.96415|2023-01-08|Delivered|eeagbavzqppu|UPL|--|--
--|32|tzssl|zpkhisggspmdv|83.31644|2023-05-23|Delivered|cywikbs|UPL|--|--
--|37|encnnixirulc|qywxerhhqf|76.87858|2023-02-07|Delivered|ztngoda|Credit|--|--
--|83|agoyiyfztpa|szaecxqlwxcy|58.743805|2023-03-22|Delivered|gyzkafuqizkcdi|Credit|--|--
--|71|bcjrcnbrezzt|nyghyd|67.702705|2023-05-06|Delivered|iexlsivbyp|{classsize=0.20|--|--
--|95|tajpop|kiowfjkw|75.146614|2023-07-16|Delivered|awlue|UPL|--|--
--|82|bifpqivwihpgr|icvsqoo|17.434484|2023-05-22|Delivered|kjcrzdwm|Credit|--|--
--|83|xsbdedaiz|byofye|9.061254|2023-05-07|Delivered|xsaojeef|{classsize=0.20|--|--
--|35|gmwlcztatq|eixgxjns|97.25086|2023-05-02|Delivered|ecayqjqbgmga|UPL|--|--
--|30|rexksexsqglx|enwoqlfzsogpqk|64.007256|2023-03-12|Delivered|puhnxpef|Credit|--|--
--|53|ncjetieqxthj|impchmdtd|55.191833|2023-01-07|Delivered|fmqyemjwdizv|UPL|--|--
--|37|desmrre|iudmkotszinwuz|17.856016|2023-06-01|Delivered|wmillcqzjul|{classsize=0.20|--|--
--|20|mvpvedk|obmbebbdcslsoa|56.842712|2023-06-18|Delivered|ncfrrokoa|UPL|--|--
--|69|dwvwvjdrgav|ftewnrrxtq|79.580605|2023-04-19|Delivered|gvrtkdn|Credit|--|--
--|52|kpawi|nohdhiibnyljj|84.03041|2023-02-11|Delivered|kqtzjwpwgu|Credit|--|--
--|88|dtepyxfwif|squxzudpl|58.902336|2023-04-26|Delivered|rblluqcgcrt|Credit|--|--
--|14|roivinlvwkceuz|dfvmtfuke|7.549182|2023-03-14|Delivered|tcgeyg|Credit|--|--
--|47|poxqpmcuxz|jfdbb|77.34965|2023-03-20|Delivered|xfnndorriydc|{classsize=0.20|--|--
--|31|afdtfazo|wqfqsowwvp|74.93156|2023-06-20|Delivered|vcsnysj|UPL|--|--
--|13|vurigtxcbelcxx|wxzigtego|74.24498|2023-04-21|Delivered|pbqnk|Credit|--|--
--|41|qlycvwqsoxm|fssbqamxqtjydq|79.280106|2023-02-09|Delivered|klwfwnjpyjr|{classsize=0.20|--|--
--|88|kutkzpoqb|hdnion|86.1353|2023-03-19|Delivered|jtpobvgduzzjbj|Credit|--|--
--|56|vykoji|amnbmfbnkflaw|0.17553125|2023-04-06|Delivered|miknxynypz|UPL|--|--
--|46|llulxsmqbum|ixgixojvpbpz|3.1817622|2023-03-17|Delivered|evtwislvzudgiq|UPL|--|--
--|20|ckujqmd|eiklkjjveh|32.676918|2023-06-15|Delivered|pmyiol|UPL|--|--
--|42|kjpxscsdpklg|afuewhwfldgv|31.02432|2023-07-29|Delivered|kozodxbklvojj|Credit|--|--
--|55|rvyhdqyrqrhv|gzwpzlmhqmbgu|45.42953|2023-05-02|Delivered|jznduano|{classsize=0.20|--|--
--|65|bxyswhihizl|nokwvh|11.636736|2023-03-07|Delivered|levycusx|UPL|--|--
--|72|elfxtckowptf|tlprjyapezky|33.895992|2023-07-13|Delivered|qyemeapl|Credit|--|--
--|67|blpna|kqiwppzkngpr|81.68776|2023-03-30|Delivered|jmamcsd|{classsize=0.20|--|--
--|75|fqtxqprobl|jkigcqhgv|59.726334|2023-07-03|Delivered|eedszsluekp|Credit|--|--
--|72|prlbf|ckvogingdat|71.92397|2023-02-12|Delivered|kirycg|{classsize=0.20|--|--
--|62|wqssniednd|ieyvdrgx|92.282585|2023-05-16|Delivered|gueiusb|Credit|--|--
--|80|dhzgahtft|mhrvu|76.090065|2023-06-18|Delivered|ngedjosf|UPL|--|--
--|67|nnuiaptbc|unbrgwq|93.333565|2023-02-23|Delivered|bynkb|UPL|--|--
--|81|yorxjtqiwwoim|epdbalkfmj|42.901993|2023-08-02|Delivered|lahhowun|{classsize=0.20|--|--
--|63|uzppeuqni|ftnnqjojcxe|10.935405|2023-06-20|Delivered|akuadb|Credit|--|--
--|56|wsenotd|dmuppdwdnhatpt|69.58883|2023-04-02|Delivered|rnddxwmp|UPL|--|--
--|93|hnkoiorsaeilcb|cmscslotbpuczy|73.513565|2023-03-20|Delivered|zuizwwcz|Credit|--|--
--|54|icpizvf|egpedz|0.51879376|2023-01-07|Delivered|fttlptbja|{classsize=0.20|--|--
--|65|wgamdisugs|bppknxeengrf|0.16181763|2023-03-31|Delivered|iddovkbehhnafw|Credit|--|--
--|72|auwjtnf|vyhaioweecj|59.425137|2023-03-14|Delivered|ceatvotg|Credit|--|--
--|37|jqoqot|tcuydwyie|68.173935|2023-03-26|Delivered|pkyxug|{classsize=0.20|--|--
--|40|cplrmdzkwwp|auvvfjrwccksc|68.747536|2023-07-18|Delivered|ahblnuzoivqo|UPL|--|--
--|29|ymqrftzixqlnyf|hstolwceshy|3.8236723|2023-02-18|Delivered|pirgzbwvqrjaej|{classsize=0.20|--|--
--|32|ceufwkifqdv|mbbjhlususau|34.60454|2023-07-14|Delivered|hziwzi|UPL|--|--
--|94|qdxajlnqoqwha|jplpiv|87.408646|2023-03-02|Delivered|zrqdoelcfede|{classsize=0.20|--|--
--|17|rtwkkeas|lptazsyn|0.9128153|2023-04-27|Delivered|spawvdfgaiicmd|{classsize=0.20|--|--
--|20|iwbpojlzp|mqjbxy|88.57375|2023-01-07|Delivered|tdlybupnphm|{classsize=0.20|--|--
--|96|cpdqazeo|ibackpyeth|1.1686726|2023-01-13|Delivered|ipxpnzfv|Credit|--|--
--|23|fabbbsztop|safgno|72.9298|2023-02-16|Delivered|hcfgvksnrzmjv|Credit|--|--
--|53|tnarjz|dpitfntv|61.407616|2023-05-26|Delivered|qqkubovei|{classsize=0.20|--|--
--|77|wlpoytxi|zpqysqkiuww|45.98285|2023-07-13|Delivered|ozgnjz|UPL|--|--
--|76|capxulubqtipxf|lklsguhwswp|32.857483|2023-06-24|Delivered|ausvf|UPL|--|--
--|96|afjlo|cpiutdi|25.39005|2023-06-22|Delivered|hmwslsxbzftydg|Credit|--|--
--|27|wufxaqbnnck|ztpxlqjl|57.80082|2023-04-21|Delivered|skensuuqwx|{classsize=0.20|--|--
--|56|ypxgyqikc|dwcwtdwei|57.557465|2023-06-24|Delivered|rxiivnmmt|UPL|--|--
--|41|qonchxczhk|hdevntqdh|97.16209|2023-06-23|Delivered|zpxidhjvj|{classsize=0.20|--|--
--|82|bnzmehd|xqxedtz|19.59558|2023-06-27|Delivered|evwcuoggpeu|Credit|--|--
--|62|tlwshlko|ftdwbhzvdefuzh|73.33539|2023-03-29|Delivered|myhgvp|{classsize=0.20|--|--
--|70|bwanuinfigv|abulmclxkk|72.64812|2023-02-05|Delivered|mmjhqarmai|Credit|--|--
--|0|gmjbuj|qreut|6.7682548|2023-05-19|Delivered|hjmcgwmtsn|Credit|--|--
--|75|vigcjdbflpj|egonfhuumnmu|57.609753|2023-04-28|Delivered|lrcrnye|Credit|--|--
--|65|hpdeaqosiu|ffnttimgfymm|49.817177|2023-07-09|Delivered|swhoxabjlpati|{classsize=0.20|--|--
--|58|ajggwxwkpl|pvoun|49.24834|2023-04-15|Delivered|zyeck|{classsize=0.20|--|--
--|96|qnkgdobease|qcnvkwrnqycsu|46.390503|2023-01-06|Delivered|xutnoftne|UPL|--|--
--|70|adggcbogwbympc|tohpqcskli|9.7473755|2023-05-05|Delivered|jgwnrsmri|UPL|--|--
--|88|iaoeedvsmvwzv|hscligetplujm|70.8943|2023-03-17|Delivered|kzuechg|{classsize=0.20|--|--
--|78|hnqxz|htjqg|7.684192|2023-03-15|Delivered|abudtb|Credit|--|--
--|74|wlafakxqclkrp|pbapb|24.99684|2023-01-19|Delivered|wgicgr|Credit|--|--
--|62|ctoovhiby|vkccmgmuc|93.45959|2023-07-13|Delivered|fogxzysfucep|{classsize=0.20|--|--
--|73|nropd|kdslxdwzswtu|95.72725|2023-07-19|Delivered|fwynbwjjdyp|UPL|--|--
--|69|yenefcmjdvf|ghhdjs|47.19451|2023-08-01|Delivered|efsnqrolemnx|UPL|--|--
--|25|cmhyrekjiexqhg|qcnghgwxvu|3.424122|2023-03-14|Delivered|cvahbqkxd|UPL|--|--
--|6|dhifd|jhvrabm|40.10938|2023-07-05|Delivered|ehvtnrqgptqe|Credit|--|--
--|15|spglqbvst|ixudtmac|93.0495|2023-07-24|Delivered|ovlik|{classsize=0.20|--|--
--|29|dfikczmffqfdi|xstrcgiwwxxf|75.40172|2023-05-08|Delivered|htedgvbauy|UPL|--|--
--|17|fcksmwmx|jwveoacmktnln|47.384026|2023-05-05|Delivered|gxjjzzteko|UPL|--|--
--|46|yjmey|qcppj|99.6377|2023-02-19|Delivered|jrpqrufrbmdjp|{classsize=0.20|--|--
--|11|zvcjkje|wwfsd|25.618822|2023-07-24|Delivered|cttzaiusogqr|{classsize=0.20|--|--
--|65|spite|okukm|0.6732539|2023-04-03|Delivered|avrpkwshiku|Credit|--|--
--|97|jodigqyl|pxqvybgvzqobs|55.859665|2023-01-23|Delivered|abinrcjzbbyv|UPL|--|--
--|43|kgqanvyef|yeruwhhvukgh|33.12027|2023-02-22|Delivered|qgxaerraz|UPL|--|--
--|21|xjvdlg|grulcllm|35.059223|2023-01-16|Delivered|ggsah|UPL|--|--
--|2|kpgwicpcb|xdjrxgfnuxjde|37.373688|2023-08-01|Delivered|jhtfcpklrq|{classsize=0.20|--|--
--|89|bsqskoykf|rciea|14.892812|2023-01-06|Delivered|ixjaqf|Credit|--|--
--|86|tqiprymbeqbu|kojui|43.21492|2023-01-16|Delivered|hgrckhkiwhhig|{classsize=0.20|--|--
--|17|qmahsssavc|ajjqx|77.09346|2023-01-02|Delivered|ejbibypvdslvep|Credit|--|--
--|14|ibwtgapxpnsu|xcngbtl|74.007385|2023-03-18|Delivered|wfunydppqoowf|Credit|--|--
--|88|favsfxqx|seotixulvldsa|26.76176|2023-06-17|Delivered|jefqciyoordep|{classsize=0.20|--|--
--|94|bnrlzau|qnhzrjstchhle|92.49963|2023-05-18|Delivered|jkcncuktf|UPL|--|--
--|8|yrvde|hzoofcqjxb|57.166237|2023-05-23|Delivered|hjpafmaerh|{classsize=0.20|--|--
--|9|dqpdibtgzc|ftkmo|54.25185|2023-03-25|Delivered|pzpgcvxa|{classsize=0.20|--|--
--|82|ocnbjgjyvwiu|axgocwnl|64.549805|2023-06-09|Delivered|bfzinmigfz|Credit|--|--
--|14|gqhqsmfgwaqmf|mcepgjgci|59.70118|2023-01-30|Delivered|wkflgnndhrkud|Credit|--|--
--|11|avfpeybim|bhsgeupbwappa|16.457968|2023-06-28|Delivered|ybpsnvq|Credit|--|--
--|98|oquazmwhhomu|jkrcvyyxrtmevk|20.881676|2023-03-06|Delivered|tuxoldnzpljpyf|Credit|--|--
--|94|yfrakkiio|pllaaiyjvb|2.1043499|2023-07-11|Delivered|fdeopxlonqtwb|{classsize=0.20|--|--
--|97|elakrtpn|xmnwuksbkov|83.81436|2023-04-01|Delivered|bzsok|Credit|--|--
--|23|vngyqmmr|qusmbqudzsbyok|18.289223|2023-06-27|Delivered|jomkjwrcru|{classsize=0.20|--|--
--|36|bidrmazmpiz|ejmnmvtbxqpz|72.58311|2023-07-12|Delivered|wfbztpue|UPL|--|--
--|93|vkoeok|yvyppqqpss|69.386635|2023-02-11|Delivered|sxjlv|{classsize=0.20|--|--
--|87|lkfquqfk|gvgjguzdcfztg|46.111916|2023-03-12|Delivered|iilpfdl|Credit|--|--
--|92|djumobh|mwbrlwgqgi|84.91576|2023-01-23|Delivered|sqnvexeyyk|{classsize=0.20|--|--
--|62|yvofbqoify|ekwry|83.659256|2023-07-11|Delivered|gnsnoelhmih|UPL|--|--
--|10|afihwxtvfylxho|fxirtgpgqlgt|83.2121|2023-01-28|Delivered|bebsjglevdhrk|Credit|--|--
--|9|czuezhaebhhcdj|afxoclo|40.04504|2023-08-01|Delivered|nclkeifgdkxuu|Credit|--|--
--|79|dxdmrynd|ulhpxuzu|34.714188|2023-05-10|Delivered|yteww|{classsize=0.20|--|--
--|50|hrxvtckyt|rhjcfq|36.62592|2023-06-12|Delivered|kadmllvaiuqp|{classsize=0.20|--|--
--|67|dbzkdkmet|kpsannqjiv|3.381357|2023-02-23|Delivered|wxdyeqvipfsgm|UPL|--|--
--|89|nbnytu|hwehyvi|79.03449|2023-04-29|Delivered|mttsptafzlsgi|UPL|--|--
--|9|xmtyrwrah|kxftogofzk|69.75828|2023-07-14|Delivered|iyvif|Credit|--|--
--|96|scfzhhf|avuwvqclhayerj|17.698029|2023-04-23|Delivered|jnhoksh|Credit|--|--
--|25|waosdkdl|qouhikihc|64.201805|2023-05-29|Delivered|azzqlgrizrnsot|{classsize=0.20|--|--
--|15|bjyhgnfgslrh|gknfudaspbh|92.15239|2023-04-21|Delivered|ymnixtbtulnhwc|{classsize=0.20|--|--
--|35|mljtqt|egytpk|63.785862|2023-02-13|Delivered|zajjdnmvfytfa|{classsize=0.20|--|--
--|98|vstushisr|rqdpupnvq|25.166727|2023-01-11|Delivered|unrygi|UPL|--|--
--|44|dqlxhwpulafhi|jzdduobkyxzmcc|31.39986|2023-03-04|Delivered|lwiqhvicuv|{classsize=0.20|--|--
--|48|zbbib|zupxjnmhcg|57.694584|2023-02-22|Delivered|swftcfwxgcfydp|Credit|--|--
--|2|myrnyt|noaig|0.5564012|2023-07-28|Delivered|uxfemeevhq|{classsize=0.20|--|--
--|7|wprajcne|kvilnghanucqpf|40.66707|2023-04-11|Delivered|fzlckhc|{classsize=0.20|--|--
--|87|vmkvgi|mzlkh|34.423805|2023-07-22|Delivered|qcnbzg|Credit|--|--
--|87|yhqjpsgynr|soyhlu|24.643658|2023-04-13|Delivered|hsyrckc|UPL|--|--
--|26|jroqva|lmvnhryqmry|12.599127|2023-01-29|Delivered|jrgbyl|{classsize=0.20|--|--
--|51|iaawgftwbeyl|ummmm|13.336337|2023-07-13|Delivered|mezzpnomih|{classsize=0.20|--|--
--|39|qaztqxrohb|nepsijsrxkc|24.137274|2023-07-28|Delivered|jurux|{classsize=0.20|--|--
--|36|eiazgl|aunbtlilz|72.02259|2023-02-19|Delivered|zvdmj|{classsize=0.20|--|--
--|52|fgjewrw|gbuddkatj|70.35185|2023-04-29|Delivered|ajoobvyzfv|{classsize=0.20|--|--
--|76|jrkzqcu|ezsajydnz|6.863014|2023-07-25|Delivered|niupuvzixcs|{classsize=0.20|--|--
--|23|xizequiwhavis|ajzvkgfkfbvkko|5.903366|2023-06-16|Delivered|dcymqignmdgi|UPL|--|--
--|39|eghsqtdkecwb|iozzlwpf|56.139008|2023-05-30|Delivered|gfjgsdwdbvypi|Credit|--|--
--|91|qhspm|thdeyoiw|71.69039|2023-03-10|Delivered|fmqvmfqij|UPL|--|--
--|56|maauhhxehi|xidpnzg|59.42634|2023-05-05|Delivered|ovhkajfg|{classsize=0.20|--|--
--|8|ilfiszibrrfw|akgbsmhbwa|98.059364|2023-03-02|Delivered|skjfwepmexywv|{classsize=0.20|--|--
--|34|pvuijaidfjeoq|uphyhopnvwwx|95.72006|2023-07-25|Delivered|ryifl|UPL|--|--
--|44|qiwftawrdpuzz|uxjjxrjhvknc|81.848595|2023-08-07|Delivered|oihqlbnjfrrchm|Credit|--|--
--|54|okoumltlmwodqr|kqcbtok|6.526511|2023-01-19|Delivered|otlvrd|Credit|--|--
--|86|elhnnphps|ybvmcddwuj|65.78211|2023-05-28|Delivered|rnckwhiqpwubov|Credit|--|--
--|55|jimiqtjhfx|nchmrbg|44.937954|2023-04-01|Delivered|pllsmin|Credit|--|--
--|83|qbybei|tcgtii|73.72903|2023-06-12|Delivered|nangafl|UPL|--|--
--|70|vohhnnkalttpnf|nbpfnrlfs|16.705519|2023-06-06|Delivered|xfrlz|UPL|--|--
--|48|veoavntu|iqzxshkb|80.34397|2023-06-02|Delivered|urqibzy|{classsize=0.20|--|--
--|87|nczaoudcty|zfebvcvlvhdbhx|4.3260674|2023-04-14|Delivered|xykscozimukkep|UPL|--|--
--|17|xcskznqqfbz|obvsvdskt|18.604254|2023-03-05|Delivered|thuehdwh|Credit|--|--
--|27|rgpeofvflkgl|essmle|90.158585|2023-07-04|Delivered|rdjexyxpy|UPL|--|--
--|26|mcodmsvxsaqy|tyiepcz|53.759426|2023-03-09|Delivered|jokatskhck|UPL|--|--
--|48|fcxfchi|yvmxehmmppcma|19.585737|2023-04-16|Delivered|beccn|UPL|--|--
--|78|nublunpxh|cxdvhf|77.208755|2023-02-02|Delivered|zyhcmfj|UPL|--|--
--|40|dfvdgjvpatieif|abepyfvcqtwgt|70.236244|2023-02-23|Delivered|euyzloc|UPL|--|--
--|51|usegalopdsc|scowcg|98.82236|2023-04-19|Delivered|rlzrmifgzgm|Credit|--|--
--|89|efkdftfsggzn|wsqaweasroc|18.28363|2023-02-24|Delivered|ocbfisleq|Credit|--|--
--|93|egnezv|pvaiejnlu|41.2215|2023-04-20|Delivered|nmjhlamwezmx|UPL|--|--
--|36|xenhatkoe|jthsyrqr|17.83705|2023-06-11|Delivered|vkbmiajsd|{classsize=0.20|--|--
--|8|cknvyg|lgpoa|64.53384|2023-05-06|Delivered|qozwke|{classsize=0.20|--|--
--|19|ebrofve|fezlcvgejg|34.439762|2023-04-27|Delivered|wrvnmbupatg|Credit|--|--
--|47|jqgczq|trbmsjybrwf|75.13907|2023-05-18|Delivered|nggddwtkaccszy|UPL|--|--
--|84|zmglcorivykj|zlhszoewkfngfn|98.690895|2023-08-02|Delivered|lbyhzaujr|UPL|--|--
--|23|evpfuvynqofntj|nbtrwkhpycde|96.92068|2023-03-18|Delivered|fmtitzuw|{classsize=0.20|--|--
--|65|dzvzmn|nfplrlafft|71.00613|2023-06-23|Delivered|cridthtrmkgt|UPL|--|--
--|15|enjsbwhxptkk|tjwaoyh|8.53948|2023-03-23|Delivered|ejqquwfiyqqcls|UPL|--|--
--|95|ywwccuxfmk|pfhfb|33.532944|2023-04-18|Delivered|knmmpwqcrpewjw|UPL|--|--
--|30|kzxag|vwnjyiywnpx|75.24446|2023-01-19|Delivered|peixtvq|Credit|--|--
--|62|ahavgpsmqr|xebrrv|50.23598|2023-07-22|Delivered|ctdelxsywz|Credit|--|--
--|94|xjkxbyuz|viwjyjqbc|28.736609|2023-02-03|Delivered|mitlnlmjjxqa|Credit|--|--
--|3|gvakaocgfinjw|ivxjupak|61.168243|2023-02-05|Delivered|nvygyuvqsw|Credit|--|--
--|86|rxwioygnwdmjk|vrcskjdty|73.60134|2023-02-01|Delivered|hzwbfzzyj|{classsize=0.20|--|--
--|3|lyjkbxoc|spgtx|1.9436971|2023-01-01|Delivered|unmjcq|Credit|--|--
--|62|owiis|gfqjxfwnz|23.82521|2023-03-20|Delivered|rrghdtuvlinvp|UPL|--|--
--|73|dtnpuz|mzjhzihdqmrmgh|64.426895|2023-02-24|Delivered|tyenvrcqvysfef|{classsize=0.20|--|--
--|38|hmdhdedzqlu|yhsafmtsfr|97.91237|2023-02-23|Delivered|qqcgrrd|{classsize=0.20|--|--
--|70|srthmvb|nsznxqh|39.65531|2023-07-06|Delivered|qsdwzvsgcgg|Credit|--|--
--|50|dunhhdmqdf|sarjhgcalkr|26.11661|2023-08-04|Delivered|wiobhtmkqjz|UPL|--|--
--|75|kyrtbnbtt|psphnbmvjk|9.009896|2023-06-21|Delivered|nzghkovctcl|{classsize=0.20|--|--
--|86|gghot|lzxrmtljduvtce|48.304455|2023-02-08|Delivered|ddfcfiwlalyotc|{classsize=0.20|--|--
--|41|plkssslgpnj|apglz|74.649635|2023-08-03|Delivered|eggmc|Credit|--|--
--|34|upgjqxoaq|owrjewryih|5.9649854|2023-06-25|Delivered|tescnnhchnmc|Credit|--|--
